date,year,month,day,site,survey,orientation,depth,observer,transect,common_name,sizeclass,count,fish_spp,common_family,latin_family,foodweb,a,b,biomass,density
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,spanish_hogfish,20,1,Bodianus_rufus,hogfish,Labridae,Invertivore,0.0166,3.08,168.7642582,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,schoolmaster_snapper,30,10,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,4914,0.166666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,bicolor_damselfish,5,10,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,18.78745213,0.166666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,princess_parrotfish_initial,5,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,3.880407031,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,princess_parrotfish_initial,20,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,fairy_basslet,5,3,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,4.487277469,0.05
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,blueheaded_wrasse,5,15,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,19.65281912,0.25
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,pygmy_angelfish,5,2,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,6.823744997,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,black_durgon,30,4,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,2263.234754,0.066666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,yellow_goatfish,20,6,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,777.1869203,0.1
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,yellow_goatfish,30,25,Mulloidichthys_martinicus,goatfish,Mullidae,Invertivore,0.012,3.1,11381.43819,0.416666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,blue_tang,30,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,737.9937972,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,spotfin_butterflyfish,10,3,Chaetodon_ocellatus,butterflyfish,Chaetodontidae,Invertivore,0.0257,3.02,80.73361105,0.05
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,barracuda,40,3,Sphyraena_barracuda,barracuda,Sphyraenidae,Macrocarnivore,0.0115,2.94,1769.601467,0.05
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,yellowhead_wrasse,5,5,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,7.829532261,0.083333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,squirrelfish,20,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,120.4429183,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,squirrelfish,30,3,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,1152.188472,0.05
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,nassau_grouper,40,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,1050.874769,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,black_jack,30,2,Caranx_lugubris,jack,Carangidae,Macrocarnivore,0.024,2.92,987.2685469,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,ocean_triggerfish,30,25,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,16726.00596,0.416666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,foureye_butterflyfish,10,2,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,72.48461777,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,horse_eye_jack,30,1,Caranx_latus,jack,Carangidae,Macrocarnivore,0.0257,2.86,431.0224705,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,horse_eye_jack,40,2,Caranx_latus,jack,Carangidae,Macrocarnivore,0.0257,2.86,1962.703488,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,yellowtail_snapper,40,2,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,1740.200894,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,rock_beauty,20,1,Holocanthus_tricolor,angelfish,Pomacanthidae,Invertivore,0.0331,2.95,227.9641114,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,GGG,4,sharpnose_puffer,5,1,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,3.198252894,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,bar_jack,30,2,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,824.6689333,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,brown_chromis,5,2,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,3.638467354,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,brown_chromis,10,2,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,28.906677,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,blue_chromis,5,86,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,156.4540962,1.433333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,blue_chromis,10,17,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,245.7067545,0.283333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,sharpnose_puffer,5,1,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,3.198252894,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,bicolor_damselfish,5,3,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,5.636235639,0.05
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,bicolor_damselfish,10,23,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,348.0935772,0.383333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,schoolmaster_snapper,20,10,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,1456,0.166666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,schoolmaster_snapper,30,15,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,7371,0.25
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,schoolmaster_snapper,40,10,Lutjanus_apodus,snapper,Lutjanidae,Macrocarnivore,0.0182,3,11648,0.166666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,princess_parrotfish_initial,20,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,princess_parrotfish_initial,30,4,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,1768.909308,0.066666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,stoplight_parrotfish_initial,30,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,546.8880071,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,foureye_butterflyfish,10,2,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,72.48461777,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,squirrelfish,20,3,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,361.328755,0.05
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,squirrelfish,30,4,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,1536.251296,0.066666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,black_durgon,20,7,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,1202.428747,0.116666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,ocean_triggerfish,40,38,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,57552.18904,0.633333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,blue_tang,20,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,223.1431181,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,sunshinefish,5,2,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,3.303199765,0.033333333
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,creole_wrasse,10,1,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,11.22027165,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,creole_wrasse,20,22,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,2072.946717,0.366666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,creole_wrasse,30,10,Clepticus_parrae,wrasse,Labridae,Omnivore,0.00955,3.07,3271.64086,0.166666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,black_jack,50,1,Caranx_lugubris,jack,Carangidae,Macrocarnivore,0.024,2.92,2193.833452,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,queen_triggerfish,50,1,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,3111.11944,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,sargassum_triggerfish,20,4,Xanthichthys_ringens,triggerfish,Balistidae,Invertivore,0.0257,2.94,687.1021412,0.066666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,soapfish,20,1,Rypticus_saponaceus,seabasses,Serranidae,Macrocarnivore,0.01122,3.04,101.1868424,0.016666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,horse_eye_jack,40,7,Caranx_latus,jack,Carangidae,Macrocarnivore,0.0257,2.86,6869.462207,0.116666667
17-May-23,2023,May,17,12_Mile_NE,3,North,120,ADC,5,rainbow_runner,40,5,Elagatis_bipinnulata,jack,Carangidae,Planktivore,0.0162,2.72,1845.390138,0.083333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,bicolor_damselfish,5,30,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,56.36235639,0.5
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,pygmy_angelfish,5,20,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,68.23744997,0.333333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,harlequin_bass,10,1,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,11.21697195,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,blueheaded_wrasse,5,10,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,13.10187942,0.166666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,blueheaded_wrasse,10,4,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,41.06318924,0.066666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,blue_chromis,5,3,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,5.457701032,0.05
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,sargassum_triggerfish,30,10,Xanthichthys_ringens,triggerfish,Balistidae,Invertivore,0.0257,2.94,5658.086886,0.166666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,bar_jack,30,2,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,824.6689333,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,queen_triggerfish,40,3,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,4908.367839,0.05
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,coney,20,3,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,400.4185208,0.05
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,blue_tang,30,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,1475.987594,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,ocean_surgeon,10,6,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,122.4854138,0.1
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,redband_parrotfish_initial,5,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1.861835794,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,squirrelfish,20,2,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,240.8858367,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,squirrelfish,30,2,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,768.1256478,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,1,princess_parrotfish_initial,20,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,258.8922539,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,squirrelfish,20,2,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,240.8858367,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,harlequin_bass,10,2,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,22.43394389,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,bicolor_damselfish,5,90,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,169.0870692,1.5
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,pygmy_angelfish,5,35,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,119.4155374,0.583333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,coney,5,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,1.973015643,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,coney,20,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,133.4728403,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,ocean_triggerfish,30,2,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,1338.080476,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,black_durgon,30,2,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,1131.617377,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,redband_parrotfish_initial,5,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,3.723671588,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,redband_parrotfish_initial,10,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,16.52668927,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,spanish_hogfish,30,2,Bodianus_rufus,hogfish,Labridae,Invertivore,0.0166,3.08,1176.715701,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,greenblotch_parrotfish_initial,30,1,Sparisoma_atomarium,parrotfish,Scaridae,Herbivore,0.01122,3.09,411.4314952,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,spotfin_butterflyfish,10,2,Chaetodon_ocellatus,butterflyfish,Chaetodontidae,Invertivore,0.0257,3.02,53.82240737,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,tilefish,20,1,Malacanthus_plumieri,tilefish,Malacanthidae,Invertivore,0.0158,2.78,65.39137582,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,blueheaded_wrasse,5,25,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,32.75469854,0.416666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,blueheaded_wrasse,10,2,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,20.53159462,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,sunshinefish,5,2,Chromis_insolata,damselfish,Pomacentridae,Planktivore,0.01259,3.03,3.303199765,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,bar_jack,40,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,974.5776804,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,blue_tang,30,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,737.9937972,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,2,smooth_trunkfish,20,1,Lactophrys_triqueter,boxfish,Ostraciidae,Invertivore,0.05012,2.77,201.3094444,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,coney,20,6,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,800.8370416,0.1
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,coney,30,5,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,2289.182062,0.083333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,coney,40,1,Cephalopholis_fulva,grouper,Serranidae,Omnivore,0.0148,3.04,1097.80218,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,squirrelfish,20,7,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,843.1004284,0.116666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,squirrelfish,30,2,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,768.1256478,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,sargassum_triggerfish,20,2,Xanthichthys_ringens,triggerfish,Balistidae,Invertivore,0.0257,2.94,343.5510706,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,bicolor_damselfish,5,85,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,159.6933431,1.416666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,blueheaded_wrasse,5,50,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,65.50939708,0.833333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,pygmy_angelfish,5,60,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,204.7123499,1
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,white_margate,40,1,Haemulon_album,grunt,Haemulidae,Invertivore,0.0151,3.06,1205.814552,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,bar_jack,30,2,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,824.6689333,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,spanish_hogfish,30,1,Bodianus_rufus,hogfish,Labridae,Invertivore,0.0166,3.08,588.3578504,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,ocean_surgeon,10,4,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,81.65694253,0.066666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,ocean_surgeon,20,7,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,1066.640699,0.116666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,ocean_surgeon,30,2,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,987.6765843,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,blue_tang,30,5,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,3689.968986,0.083333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,redband_parrotfish_initial,5,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,1.861835794,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,blue_chromis,5,25,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,45.48084193,0.416666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,brown_chromis,5,30,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,54.57701032,0.5
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,queen_triggerfish,30,3,Balistes_vetula,triggerfish,Balistidae,Planktivore,0.0398,2.88,2143.450904,0.05
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,mutton_snapper,30,1,Lutjanus_analis,snapper,Lutjanidae,Macrocarnivore,0.0151,3.03,451.4964595,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,3,nassau_grouper,30,1,Epinephelus_striatus,grouper,Serranidae,Macrocarnivore,0.0091,3.16,423.3938615,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,bicolor_damselfish,5,90,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,169.0870692,1.5
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,blueheaded_wrasse,10,14,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,143.7211623,0.233333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,blueheaded_wrasse,20,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,80.43624204,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,squirrelfish,10,1,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,16.58958349,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,squirrelfish,20,4,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,481.7716733,0.066666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,harlequin_bass,10,2,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,22.43394389,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,yellowhead_wrasse,10,4,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,55.21537058,0.066666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,black_durgon,20,4,Melichthys_niger,triggerfish,Balistidae,Planktivore,0.0257,2.94,687.1021412,0.066666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,blue_tang,20,2,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,446.2862362,0.033333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,ocean_surgeon,20,3,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,457.1317282,0.05
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,red_hind,30,1,Epinephelus_guttatus,grouper,Serranidae,Macrocarnivore,0.0132,3.05,422.467941,0.016666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,sargassum_triggerfish,10,4,Xanthichthys_ringens,triggerfish,Balistidae,Invertivore,0.0257,2.94,89.53505705,0.066666667
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,sargassum_triggerfish,20,5,Xanthichthys_ringens,triggerfish,Balistidae,Invertivore,0.0257,2.94,858.8776765,0.083333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,ocean_triggerfish,30,20,Canthidermis_sufflamen,triggerfish,Balistidae,Planktivore,0.0427,2.84,13380.80476,0.333333333
16-May-23,2023,May,16,12_Mile_North,4,North,105,GGG,4,pygmy_angelfish,5,3,Centropyge_argi,angelfish,Pomacanthidae,Herbivore,0.03311,2.88,10.2356175,0.05
